prova_Automatico 36,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 15:38:05,User,prova,1,pippo,11.3,36.12054716254091,7.581013604804154,201.27340632103216,28.531136469574022,7.054517668291018,13.699999809265137,7.460878372192383,73.50295515942305,1011.2888983432557,0.12198388576507568,0.13748183846473694,0.7037572264671326,130.69288635253906,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 35,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 15:34:53,User,prova,1,pippo,11.44,36.139149462728064,7.576837110243767,201.36016696075353,28.792730748457316,6.993437639517474,13.699999809265137,7.462525367736816,73.53730075914801,1006.504117079031,0.12203646451234818,0.13754110038280487,0.7024222612380981,135.9532012939453,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 34,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 15:31:54,User,prova,1,pippo,11.47,36.139457913279344,7.576174260978808,201.45441874790365,28.52863979229508,7.061479979929214,13.699999809265137,7.461822986602783,73.57753067233168,1009.0805377597674,0.12209358811378479,0.1376054733991623,0.7028312683105469,136.26034545898438,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 33,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 15:29:36,User,prova,1,pippo,11.37,36.13016051400065,7.578444241957056,201.2394576617897,28.81076331590451,6.984870739287173,13.699999809265137,7.4602484703063965,73.49591271349169,1008.3444175652713,0.12196330726146698,0.1374586522579193,0.7044147849082947,136.702880859375,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 32,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 15:16:01,User,prova,1,pippo,11.56,36.15736830331843,7.57775407064442,201.5788247802433,28.5710261537682,7.055358239334967,13.699999809265137,7.458359718322754,73.57115757848108,1010.9208382460077,0.12216898798942566,0.1376904547214508,0.7048969864845276,135.30552673339844,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 31,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 15:10:31,User,prova,1,pippo,11.52,36.14734339176565,7.578014653047186,201.51608385598507,28.579020582356602,7.051189290244327,13.699999809265137,7.4618611335754395,73.56612643642583,1012.3930786349999,0.12213096022605896,0.1376475989818573,0.7019332647323608,136.6136932373047,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 30,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 14:54:59,User,prova,1,pippo,11.78,36.19075006979597,7.579097122847753,201.88287174057945,28.604487736887936,7.057734212811447,13.699999809265137,7.459684371948242,73.60111901457591,1010.9208382460077,0.12235325574874878,0.13789813220500946,0.7018849849700928,133.89903259277344,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 29,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 14:49:55,User,prova,1,pippo,11.9,36.208254278373445,7.576522829621252,202.03402920265052,28.579198844165,7.069268467051507,13.699999809265137,7.462014198303223,73.64563351732389,1009.0805377597674,0.12244486808776855,0.13800138235092163,0.701298177242279,136.51686096191406,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 28,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 14:43:28,User,prova,1,pippo,11.89,36.20539897572425,7.57511632871604,201.87826389429776,28.592342479022502,7.060570991775538,13.699999809265137,7.461021900177002,73.60832191507157,1010.1847180515116,0.12235046178102493,0.13789498805999756,0.7005600929260254,137.8401641845703,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 27,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 14:41:00,User,prova,1,pippo,11.85,36.208340051422105,7.578085195460831,201.891413836422,28.629644848894237,7.051830887249712,13.699999809265137,7.4605255126953125,73.57830020752971,1012.025018537752,0.12235843390226364,0.13790397346019745,0.7036908864974976,134.6649169921875,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 26,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 14:35:09,User,prova,1,pippo,11.88,36.2056300076391,7.5775845745693875,201.96681672764058,28.63431042391779,7.053315192076037,13.699999809265137,7.459158897399902,73.6161531126637,1011.6569584405038,0.12240412831306458,0.1379554718732834,0.7018542885780334,133.7437286376953,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 25,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 14:26:10,User,prova,1,pippo,11.86,36.212291598041006,7.573979770032553,201.96858816180543,28.602461721887014,7.061230957168144,13.699999809265137,7.458474159240723,73.63828746105756,1009.8166579542635,0.12240520864725113,0.13795669376850128,0.7019180059432983,138.07582092285156,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 24,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 14:07:35,User,prova,1,pippo,11.75,36.20750583351059,7.581328516495292,201.88993787732903,28.584940387732974,7.062807728084985,13.699999809265137,7.46256685256958,73.5479799568102,1010.9208382460077,0.12235753983259201,0.13790296018123627,0.7020779848098755,132.71865844726562,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 23,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 14:01:19,User,prova,1,pippo,11.85,36.214836016628595,7.57756686179777,202.01024168220664,28.629705385732695,7.055966485176486,13.699999809265137,7.458327293395996,73.61343576847038,1011.2888983432557,0.12243045121431351,0.13798514008522034,0.7007206082344055,133.0985107421875,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 22,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 12:30:24,User,prova,1,pippo,11.52,36.18802603760322,7.575680056531257,201.7868408771466,28.564775675109676,7.064184335708838,13.699999809265137,7.458198070526123,73.60483139746668,1009.8166579542635,0.12229505181312561,0.13783253729343414,0.702904462814331,135.5340118408203,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 21,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 12:27:35,User,prova,1,pippo,11.5,36.18493248553462,7.575340943352524,201.7081062332232,28.532588454371467,7.069393881168169,13.699999809265137,7.461226463317871,73.5856959092015,1009.0805377597674,0.12224733829498291,0.13777875900268555,0.7035161256790161,136.9809112548828,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 20,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 12:18:10,User,prova,1,pippo,11.47,36.18428725373528,7.575305994602428,201.86475094535103,28.542296208164302,7.072477612631922,13.699999809265137,7.458125114440918,73.64449484698045,1009.0805377597674,0.12234227359294891,0.13788576424121857,0.7039095163345337,133.92739868164062,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 19,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 12:13:23,User,prova,1,pippo,11.42,36.172586176459646,7.577903508810377,201.73689777595317,28.5635574957542,7.0627371189999755,13.699999809265137,7.462301254272461,73.59642305153812,1010.9208382460077,0.1222647875547409,0.13779842853546143,0.701320230960846,134.8922882080078,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 45,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 17:06:36,User,prova,1,pippo,11.51,36.16019659832034,7.570803468219526,201.59020070354006,28.548938327097993,7.061215320648029,13.699999809265137,7.455560207366943,73.6370974865848,1009.8166579542635,0.12217587977647781,0.1376982182264328,0.702164888381958,136.6748809814453,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 44,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 17:04:21,User,prova,1,pippo,11.59,36.16720281127844,7.576759491662925,201.667213165173,28.472130837980817,7.082968756808186,13.699999809265137,7.4619550704956055,73.59306209139008,1009.8166579542635,0.12222255021333694,0.13775081932544708,0.7003955841064453,135.8565216064453,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 43,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 16:59:20,User,prova,1,pippo,11.66,36.184595266349945,7.576696779774641,201.73340767170563,28.57153944664767,7.060641868752201,13.699999809265137,7.4611029624938965,73.58244225496352,1010.5527781487598,0.12226267158985138,0.1377960443496704,0.7028647065162659,137.02452087402344,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 42,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 16:51:37,User,prova,1,pippo,11.57,36.17222221283146,7.573801417708265,201.61678006848567,28.572478119842657,7.056328093868392,13.699999809265137,7.456424236297607,73.59318018491913,1010.9208382460077,0.12219198793172836,0.1377163827419281,0.7029736638069153,134.5858612060547,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 41,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 16:13:17,User,prova,1,pippo,11.22,36.11837554421643,7.579755341413438,201.22082551039094,28.134226652879093,7.1521719076575065,13.699999809265137,7.457143306732178,73.50037067597441,1009.0805377597674,0.12195201218128204,0.13744591176509857,0.7032365798950195,128.81317138671875,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 40,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 16:11:29,User,prova,1,pippo,11.21,36.112270182709494,7.579096089893025,201.25494348283075,28.50270173177177,7.060907607172314,13.699999809265137,7.4596123695373535,73.53165699016154,1010.5527781487598,0.1219726949930191,0.13746923208236694,0.7030184864997864,131.2032928466797,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 39,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 16:08:59,User,prova,1,pippo,11.22,36.115381235967895,7.577054535644118,201.2212406936487,28.518800865957346,7.055739883293789,13.699999809265137,7.457821369171143,73.53281731323062,1011.2888983432557,0.12195226550102234,0.13744619488716125,0.7027336955070496,134.57879638671875,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 18,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 12:09:13,User,prova,1,pippo,11.44,36.18220227966977,7.577404173136718,201.6981786026286,28.537507309328912,7.067827488096462,13.699999809265137,7.461694240570068,73.5675895111849,1010.1847180515116,0.1222413182258606,0.13777197897434235,0.7037939429283142,132.8780975341797,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 17,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 12:06:14,User,prova,1,pippo,11.36,36.17061601467303,7.579979150390562,201.58454495379516,28.53959810433613,7.063328089513904,13.699999809265137,7.460720062255859,73.52470935004209,1011.2888983432557,0.12217245250940323,0.1376943588256836,0.7033373713493347,133.25306701660156,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 16,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 11:58:07,User,prova,1,pippo,11.2,36.149084340692596,7.578038185117064,201.55590610860204,28.82748409484883,6.991796628711625,13.699999809265137,7.46168851852417,73.57689193728511,1008.7124776625194,0.1221550926566124,0.13767479360103607,0.7045987844467163,137.58299255371094,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 15,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 11:45:14,User,prova,1,pippo,11.33,36.170103850717545,7.579392009859876,201.6571501921044,28.54953655142426,7.063412389510199,13.699999809265137,7.460229396820068,73.5579301663018,1011.2888983432557,0.12221645563840866,0.13774394989013672,0.7039254903793335,134.43125915527344,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 14,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 11:14:14,User,prova,1,pippo,11.19,36.152208391223866,7.578700815097915,201.56771112671635,28.51388004651781,7.069108476218491,13.699999809265137,7.465360641479492,73.56840997917814,1009.8166579542635,0.12216225266456604,0.13768287003040314,0.703936755657196,138.25030517578125,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico13,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 11:09:21,User,prova,1,pippo,11.3,36.16832257417813,7.578023913006217,201.6111458274719,28.55942533750517,7.059355832440701,13.699999809265137,7.460998058319092,73.55804854263492,1012.025018537752,0.12218857556581497,0.1377125382423401,0.7029849886894226,136.0479278564453,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico12,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 11:04:15,User,prova,1,pippo,11.31,36.1731960134927,7.574032630745657,201.6769680817681,28.56079622422981,7.0613216276748485,13.699999809265137,7.4617204666137695,73.61092077052645,1012.025018537752,0.1222284659743309,0.13775749504566193,0.7041388750076294,138.6839141845703,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico11,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 11:02:16,User,prova,1,pippo,11.34,36.178840966116994,7.580675089875378,201.7070404295901,28.56539588423173,7.061237353301783,13.699999809265137,7.458877086639404,73.54590976445708,1012.025018537752,0.12224669009447098,0.13777802884578705,0.7055989503860474,132.30796813964844,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico10,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 10:47:24,User,prova,1,pippo,11.23,36.17513292604531,7.57928757747934,201.69304146831175,28.53439651703909,7.068417982762394,13.699999809265137,7.457951068878174,73.56180783775119,1010.1847180515116,0.12223820388317108,0.1377684623003006,0.7056167125701904,132.2247772216797,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico8,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 10:39:56,User,prova,1,pippo,11.33,36.178223249889626,7.577202208675237,201.77681277724776,28.59251219602823,7.056980911431646,13.699999809265137,7.4590911865234375,73.60632690429784,1013.4972589267442,0.12228897958993912,0.13782569766044617,0.7014760375022888,135.060791015625,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico7,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 10:29:54,User,prova,1,pippo,11.19,36.163775029567255,7.583274298697854,201.78680124572747,28.542112607241222,7.0697920655856965,13.699999809265137,7.4733991622924805,73.58041477448494,1011.2888983432557,0.12229502946138382,0.13783250749111176,0.702856719493866,140.53201293945312,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 5,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 10:12:39,User,prova,1,pippo,11.36,36.197632907438255,7.580489776702753,202.0545749116843,28.59698573840156,7.065589945738744,13.699999809265137,7.468407154083252,73.63617995489072,1012.3930786349999,0.12245731800794601,0.13801541924476624,0.7020440101623535,143.34019470214844,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico 6,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 10:12:39,User,prova,1,pippo,11.36,36.197632907438255,7.580489776702753,202.0545749116843,28.59698573840156,7.065589945738744,13.699999809265137,7.468407154083252,73.63617995489072,1012.3930786349999,0.12245731800794601,0.13801541924476624,0.7020440101623535,143.34019470214844,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico3,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 10:12:39,User,prova,1,pippo,11.36,36.197632907438255,7.580489776702753,202.0545749116843,28.59698573840156,7.065589945738744,13.699999809265137,7.468407154083252,73.63617995489072,1012.3930786349999,0.12245731800794601,0.13801541924476624,0.7020440101623535,143.34019470214844,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico4,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 10:12:39,User,prova,1,pippo,11.36,36.197632907438255,7.580489776702753,202.0545749116843,28.59698573840156,7.065589945738744,13.699999809265137,7.468407154083252,73.63617995489072,1012.3930786349999,0.12245731800794601,0.13801541924476624,0.7020440101623535,143.34019470214844,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico0,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 09:32:59,User,prova,1,pippo,11.33,36.184103963525025,7.575515948682581,201.7744103394456,28.534947548776785,7.071133037638793,13.699999809265137,7.462841033935547,73.60986943671499,1010.1847180515116,0.12228751927614212,0.13782404363155365,0.7013244032859802,142.708740234375,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico1,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 09:32:59,User,prova,1,pippo,11.33,36.184103963525025,7.575515948682581,201.7744103394456,28.534947548776785,7.071133037638793,13.699999809265137,7.462841033935547,73.60986943671499,1010.1847180515116,0.12228751927614212,0.13782404363155365,0.7013244032859802,142.708740234375,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
prova_Automatico,EL60225,,REFCELL_MEDX,0.0533522,2023-12-20 09:31:26,User,prova,1,pippo,11.36,36.189058347633306,7.579785995690791,201.93049216545347,28.61119793064726,7.057743358209862,13.699999809265137,7.469918251037598,73.61523060784518,1014.2333791212403,0.12238211929798126,0.13793066143989563,0.7017475962638855,145.1721954345703,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,46443,2014-04-09 09:03:36,,0.0
